"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"PC4_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"PCEPI_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"PERMITMW_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"RETAILx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"S&P div yield_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"TWEXAFEGSMTHx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"USFIRE_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"VIXCLSx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"WPSFD49207_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"AMDMUOx_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"AWHMAN_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CES0600000007_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CES0600000007_L3"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"COMPAPFFx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CPIAUCSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CPITRNSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CPIULFSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CUSR0000SA0L2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CUSR0000SA0L5_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"CUSR0000SAC_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"DNDGRG3M086SBEA_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"HOUSTS_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",30,100,"HWI_L0"
