"model","model_family","n_evaluation","rolling_RMSE","rolling_MAE","RMSE_rank","MAE_rank","target_code","target_name","horizon","rolling_months","window_start","window_end"
"RandomForest","Tree",12,0.00181046170452567,0.00147080767192427,8,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-08-01,2023-07-01
"Ensemble_Mean","Ensemble",12,0.00194834996617114,0.00158295651871868,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-08-01,2023-07-01
"Ensemble_InvRMSE","Ensemble",12,0.00198712491363176,0.00159909427773163,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-08-01,2023-07-01
"BorutaRF","FeatureSelection+Tree",12,0.00289611610398389,0.00213831694139773,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-08-01,2023-07-01
"RW","Baseline",12,0.00547173459935239,0.00455583692720414,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-08-01,2023-07-01
"RandomForest","Tree",12,0.00174032783753835,0.0014266956749105,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"Ridge","Regularization",12,0.0017681733659488,0.00148175432485612,2,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"Ensemble_Median","Ensemble",12,0.00181424603412087,0.00147616752264206,3,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"XGBoost","Boosting",12,0.00187817255380867,0.00148185159143447,4,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"Factor","Factor",12,0.00188213860464847,0.00151142977453969,5,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"AR(4)","Baseline",12,0.00189480717862717,0.00153471523301907,6,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"ElasticNet","Regularization",12,0.00191954343988918,0.00154322792814256,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"Ensemble_Mean","Ensemble",12,0.00192515611957401,0.00156538719834172,8,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"LASSO","Regularization",12,0.00192550162512458,0.00154741860357248,9,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"Ensemble_InvRMSE","Ensemble",12,0.00195706930723076,0.00157629685938915,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"BorutaRF","FeatureSelection+Tree",12,0.00248094063626662,0.00187088282364209,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"RW","Baseline",12,0.00517863642624307,0.00414938689901856,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-09-01,2023-08-01
"Ridge","Regularization",12,0.0017447826515029,0.00145952100881192,1,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"RandomForest","Tree",12,0.00179228484650403,0.00152413546418106,2,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"Ensemble_Median","Ensemble",12,0.00179421617097779,0.0014567908803563,3,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"Factor","Factor",12,0.00182760157402534,0.00145718305436615,4,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"XGBoost","Boosting",12,0.00186058930074933,0.00146584164256369,5,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"ElasticNet","Regularization",12,0.00188414081756565,0.00151004777945735,6,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"LASSO","Regularization",12,0.00189021059968268,0.00151423845488727,7,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"AR(4)","Baseline",12,0.0018931068646612,0.00153288527074292,8,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"Ensemble_Mean","Ensemble",12,0.00198581916581484,0.00166921331463249,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"Ensemble_InvRMSE","Ensemble",12,0.00201813330842755,0.00168905409331866,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"BorutaRF","FeatureSelection+Tree",12,0.00246905695625795,0.00184685135137806,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"RW","Baseline",12,0.00484630682119722,0.00379958874175161,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-10-01,2023-09-01
"Ridge","Regularization",12,0.00147937781558547,0.00124951667645299,1,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"Factor","Factor",12,0.00150948240618124,0.00122302268797788,2,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"Ensemble_Median","Ensemble",12,0.00153782996176451,0.00124700151501558,3,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"ElasticNet","Regularization",12,0.00159070742255526,0.00127365002904164,4,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"LASSO","Regularization",12,0.00159671174640587,0.00127523112802275,5,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"XGBoost","Boosting",12,0.00161156542572628,0.00124900602724002,6,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"AR(4)","Baseline",12,0.00167310854303377,0.00133481408650355,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"RandomForest","Tree",12,0.00173208489158704,0.00143315569071176,8,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"Ensemble_Mean","Ensemble",12,0.0018494028573297,0.00152167981268414,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"Ensemble_InvRMSE","Ensemble",12,0.0018902382328017,0.00154531186017536,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"BorutaRF","FeatureSelection+Tree",12,0.00246655646846128,0.00183937772241533,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"RW","Baseline",12,0.00482763116241319,0.00375963259027675,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-11-01,2023-10-01
"Ridge","Regularization",12,0.00149547917971414,0.0012908301292902,1,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"Factor","Factor",12,0.00152672919754587,0.00125592578392085,2,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"Ensemble_Median","Ensemble",12,0.00154868685532175,0.00128022038034395,3,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"ElasticNet","Regularization",12,0.00159323019283666,0.00128008465877118,4,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"LASSO","Regularization",12,0.00159721349246327,0.00127658088411963,5,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"XGBoost","Boosting",12,0.00162115785953857,0.00129603202646589,6,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"AR(4)","Baseline",12,0.0016830930400065,0.00136803295183192,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"RandomForest","Tree",12,0.00170553890400693,0.00140376423168617,8,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"Ensemble_Mean","Ensemble",12,0.00183566416982653,0.00149641055693672,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"Ensemble_InvRMSE","Ensemble",12,0.00187068567163804,0.00151101750312602,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"BorutaRF","FeatureSelection+Tree",12,0.00219304072490182,0.00162714044111908,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"RW","Baseline",12,0.00440689787838385,0.00320261646720062,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2022-12-01,2023-11-01
"Ridge","Regularization",12,0.00135444348729417,0.00112322602758517,1,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"Factor","Factor",12,0.00138799024032348,0.00108999308213554,2,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"AR(4)","Baseline",12,0.00138821307148425,0.00110314035633752,3,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"Ensemble_Median","Ensemble",12,0.00141174474340724,0.00111183169400398,4,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"RandomForest","Tree",12,0.00142067860315414,0.00118708770924903,5,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"Ensemble_Mean","Ensemble",12,0.00146989650521296,0.00120241449706947,6,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"Ensemble_InvRMSE","Ensemble",12,0.00147511854866884,0.00120292683351189,7,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"ElasticNet","Regularization",12,0.00149619870372609,0.00113418498405306,8,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"LASSO","Regularization",12,0.00150038829761167,0.0011301637678569,9,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"XGBoost","Boosting",12,0.00150264830801014,0.00113306590928763,10,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"BorutaRF","FeatureSelection+Tree",12,0.0016435511421131,0.00125257695571917,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"RW","Baseline",12,0.00260046434324501,0.00220160424337634,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-01-01,2023-12-01
"Factor","Factor",12,0.0011263640048096,0.000913250913522899,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"Ridge","Regularization",12,0.00113045883794326,0.000970787119052862,2,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"Ensemble_Median","Ensemble",12,0.00116737703794305,0.000950522684458376,3,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"AR(4)","Baseline",12,0.0011776942105915,0.000957770701356386,4,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"ElasticNet","Regularization",12,0.00120151590839435,0.000948297885788677,5,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"Ensemble_Mean","Ensemble",12,0.00120244688828504,0.00102662215524957,6,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"Ensemble_InvRMSE","Ensemble",12,0.00120628638401831,0.00102611771681323,7,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"LASSO","Regularization",12,0.00120672903367041,0.000944276669592511,8,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"XGBoost","Boosting",12,0.00121792579813436,0.000949557380531744,9,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"RandomForest","Tree",12,0.00129224456104596,0.00107849005577491,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"BorutaRF","FeatureSelection+Tree",12,0.00156633209705514,0.00116800040943549,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"RW","Baseline",12,0.00209671741686272,0.00184248082416572,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-02-01,2024-01-01
"Factor","Factor",12,0.00116156617655628,0.000937311312007905,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"Ridge","Regularization",12,0.00120244122010658,0.00102582421578697,2,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"Ensemble_Mean","Ensemble",12,0.00121858706681814,0.00104072837335447,3,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"Ensemble_InvRMSE","Ensemble",12,0.00122376004249288,0.00104140087009691,4,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"Ensemble_Median","Ensemble",12,0.00122720208103313,0.000995725401896902,5,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"AR(4)","Baseline",12,0.0012547567082758,0.00101523505245704,6,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"ElasticNet","Regularization",12,0.00126207835655803,0.000993421943193357,7,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"LASSO","Regularization",12,0.00127456086965372,0.000994292162224661,8,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"XGBoost","Boosting",12,0.00129660890147717,0.00100882949251546,9,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"RandomForest","Tree",12,0.00132559812202054,0.00111425661834847,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"BorutaRF","FeatureSelection+Tree",12,0.0015890074871443,0.00123095964923833,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"RW","Baseline",12,0.00194637730840014,0.00167047529973134,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-03-01,2024-02-01
"RandomForest","Tree",12,0.00124286206424608,0.00105840911553847,1,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"Ensemble_Mean","Ensemble",12,0.00124967435622956,0.00106233068204571,2,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"Ensemble_InvRMSE","Ensemble",12,0.00125079050883114,0.00105997523111972,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"Factor","Factor",12,0.00128086936736651,0.00104508237515432,4,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"BorutaRF","FeatureSelection+Tree",12,0.00130596991948816,0.00108347053731578,5,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"Ridge","Regularization",12,0.00131067720121381,0.00110690536864781,6,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"Ensemble_Median","Ensemble",12,0.00132620125201892,0.00107230818756652,7,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"AR(4)","Baseline",12,0.0013427395766962,0.00108211133995968,8,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"ElasticNet","Regularization",12,0.00139954724743796,0.00111258338573322,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"LASSO","Regularization",12,0.00141937890238211,0.00111876455929095,10,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"XGBoost","Boosting",12,0.00142708985727251,0.00111351739249084,11,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"RW","Baseline",12,0.00174921890492526,0.00146418244959364,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-04-01,2024-03-01
"Factor","Factor",12,0.00122539078429102,0.000955686176023057,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"Ensemble_Mean","Ensemble",12,0.00124079361010729,0.00103645528553643,2,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"RandomForest","Tree",12,0.00124323017890691,0.00105907536774148,3,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"Ensemble_InvRMSE","Ensemble",12,0.00124361544682972,0.0010389507148256,4,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"Ridge","Regularization",12,0.00128745638383151,0.00104548961379069,5,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"Ensemble_Median","Ensemble",12,0.0012926956818751,0.000996410010500946,6,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"AR(4)","Baseline",12,0.00130109951213868,0.000991464420417221,7,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"ElasticNet","Regularization",12,0.00134630011023399,0.00100413088817903,8,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"LASSO","Regularization",12,0.00136703183255432,0.00101409258016125,9,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"BorutaRF","FeatureSelection+Tree",12,0.00139282361988753,0.00120360150896015,10,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"XGBoost","Boosting",12,0.00140389169525632,0.00107148742886909,11,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"RW","Baseline",12,0.0016471053263373,0.0013483693503075,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-05-01,2024-04-01
"Ensemble_Mean","Ensemble",12,0.00130719815139773,0.00110658756132429,1,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"Ensemble_InvRMSE","Ensemble",12,0.00131018535924095,0.00110884787852244,2,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"RandomForest","Tree",12,0.00132186750957134,0.00113302038940101,3,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"Factor","Factor",12,0.00132763203974652,0.00106602068012952,4,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"Ridge","Regularization",12,0.00135256955281999,0.00111438153678171,5,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"Ensemble_Median","Ensemble",12,0.00136289636358552,0.00107935376810084,6,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"AR(4)","Baseline",12,0.00137086991083166,0.00107440817801712,7,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"BorutaRF","FeatureSelection+Tree",12,0.00140697494669884,0.00121426820314027,8,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"ElasticNet","Regularization",12,0.0014178291922465,0.00110033504072324,9,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"LASSO","Regularization",12,0.00143689620474178,0.00110972817934595,10,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"XGBoost","Boosting",12,0.00147170736347247,0.0011652897361043,11,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"RW","Baseline",12,0.00164636389527434,0.00134713587289707,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-06-01,2024-05-01
"Ensemble_Mean","Ensemble",12,0.00151858537894729,0.00130454334824976,1,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"Ensemble_InvRMSE","Ensemble",12,0.00152269940057601,0.00130805600215648,2,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"Factor","Factor",12,0.00154218713329678,0.00128974866919661,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"Ensemble_Median","Ensemble",12,0.0015447763399997,0.0012758253833169,4,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"AR(4)","Baseline",12,0.00154603646456059,0.0012726117418251,5,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"Ridge","Regularization",12,0.00156714902402543,0.00132124319780476,6,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"RandomForest","Tree",12,0.00157244150304174,0.00135689339900385,7,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"ElasticNet","Regularization",12,0.00159334307023687,0.0012958098494599,8,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
"LASSO","Regularization",12,0.00160814068570325,0.00130380076669083,9,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",6,12,2023-07-01,2024-06-01
